id,song_id,name,key,variation,duration_seconds,drive_vs_url,youtube_url,spotify_url,lyrics,chords,is_chords_approved,created_at
5c4671ec-4b2f-43f6-a1dd-27ba76954350,050908f0-2e60-4a7e-b36c-fb476e5552df,Original,G,Original,0,https://drive.google.com/file/d/1-bBKN1_4zkblEsuewvrSBOIQdYNM8JF6/view?usp=drive_link,https://www.youtube.com/watch?v=ExpGtxTmirU&list=RDExpGtxTmirU&start_radio=1&pp=ygUhZWxlIMOpIGV4YWx0YWRvIGFkaGVtYXIgZGUgY2FtcG9zoAcB,,,,false,2026-08-17 17:00:25.072039+00
5c5bdb77-4f63-4343-9824-537df0ed72a8,c9b68c25-21f4-4838-91f4-ec038fe33cf1,Original,A,Original,0,https://drive.google.com/file/d/1I64Qg4REvbf66j9ryBe2Flhl9-uHkP8L/view?usp=sharing,https://www.youtube.com/watch?v=0UxKayV5Kpg&list=RD0UxKayV5Kpg&start_radio=1&pp=ygURbWV1cyB2b3RvcyBtb3JhZGGgBwE%3D,,,,false,2026-08-17 17:00:29.341415+00
5e321c76-d954-4673-aeda-36eafa155005,8cf3d1c4-bdf4-4ef2-8785-9c636aa9328d,Original,E,Original,0,https://drive.google.com/file/d/1ZeBO9DtdmlSqYtTG5lX0I8iMoWzSyo1R/view?usp=drive_link,https://www.youtube.com/watch?v=NgG-Q8W-TmA&pp=ygUTZGlhbnRlIGRlIHRpIG1vcmFkYQ%3D%3D,,,,false,2026-08-17 17:00:24.620473+00
60460f81-99a6-44ca-830f-38ca2662964f,f136fb97-050f-4d95-b8d1-44493e6535dd,Original,G,Original,0,https://drive.google.com/file/d/1YdvJdcCjxMT7OnLVqrksO1dgJrshsv7y/view?usp=drive_link,https://www.youtube.com/watch?v=h4YWqwLlBv4,,,,false,2026-08-17 17:00:34.298632+00
6162855d-5b34-48e8-96cc-86f25ae89333,21cc3c06-b9d6-48a8-86e0-f0d3b5748eeb,Original,G#,Original,0,https://drive.google.com/file/d/1EhKJN2het_aqpER5qpS_PtuT6JDFXG-M/view?usp=drive_link,https://www.youtube.com/watch?v=2FEMS7p4sXI&list=RD2FEMS7p4sXI&start_radio=1&pp=ygUIRVUgQ1JFSU-gBwHSBwkJBAsBhyohjO8%3D,,,,false,2026-08-17 17:00:26.386036+00
62b74250-36b1-4ea6-85de-014a6432c462,3115d4b2-2fde-49f2-b9d2-fe1fe16c27e0,Original,E,Original,0,https://drive.google.com/file/d/1BPwGIxryTtGGdGnygPZL57iqWQ9aCvP1/view?usp=drive_link,https://www.youtube.com/watch?v=2UtcyWiS2aI&list=RD2UtcyWiS2aI&start_radio=1&pp=ygUaaG9zYW5uYSBoaWxsc29uZyBwb3J0dWd1ZXOgBwE%3D,,,,false,2026-08-17 17:00:28.087746+00
641d91ef-6f2f-4af6-a6f6-b8f4b175e9ed,e3ffa2c3-fd5e-4f7b-a89c-8b8066f4ae1f,Original,C,Original,0,https://drive.google.com/file/d/1pjNjr4vE2e3GWuBW26Q-eqpjMpUMgpcI/view?usp=drive_link,https://youtu.be/tPrXw0oEgrM?list=RDtPrXw0oEgrM,,,,false,2026-08-17 17:00:30.917127+00
65e55d8c-00cc-4a25-88e6-fd1a651b3572,8fc9c087-848f-4003-9dd3-f5f4111cc81f,Original,A#,Original,0,https://drive.google.com/file/d/1mIh5k12DAQmaUmLC9olWgsKiOEJbCYba/view?usp=drive_link,https://www.youtube.com/watch?v=v8gaG2ed01I&list=RDv8gaG2ed01I&start_radio=1&pp=ygUIQSBCRU5DQU-gBwE%3D,,,,false,2026-08-17 17:00:20.665276+00
67c0350a-d82a-4a8d-90b2-850f9bc9e5b3,d0383fc4-553d-4bc5-a51f-068c1697dc93,Original,E,Original,0,https://drive.google.com/file/d/1VI6_hyOtaDVV8t_y24Mza0m70LWeKx7V/view?usp=sharing,https://youtu.be/15-CeUux7rA?si=L2olYEdFXimoFl5H,,,,false,2026-08-17 17:00:35.007624+00
6ed942b3-df5e-45f2-bac7-ee6fb838ded2,f16a5d33-5873-486a-a355-022dd3ffb4da,Original,F#,Original,0,https://drive.google.com/file/d/1Cf-wvQYEXjNaNtoIrpGrZC8eSZ76fAtL/view?usp=drivesdk,https://www.youtube.com/watch?v=UOyy3dGbwj0&list=RDUOyy3dGbwj0&start_radio=1&pp=ygUVcXVlbSBkaXplcyBxdWUgZXUgc291oAcB,,,,false,2026-08-17 17:00:31.948567+00
